日期,开市,最高,最低,关盘,调整后的收市价,成交量
2024年02月02日,2773.29,2791.68,2666.33,2730.15,2730.15,426200.0
2024年02月01日,2773.42,2805.01,2752.78,2770.74,2770.74,352900.0
2024年01月31日,2815.5,2834.01,2782.59,2788.55,2788.55,377100.0
2024年01月30日,2866.28,2881.35,2829.25,2830.53,2830.53,335700.0
2024年01月29日,2910.61,2923.9,2883.33,2883.36,2883.36,410600.0
2024年01月26日,2897.92,2924.31,2890.48,2910.22,2910.22,421100.0
2024年01月25日,2823.83,2906.79,2821.71,2906.11,2906.11,442000.0
2024年01月24日,2782.14,2823.7,2743.4,2820.77,2820.77,369100.0
2024年01月23日,2746.89,2784.84,2724.16,2770.98,2770.98,308700.0
2024年01月22日,2826.5,2828.32,2735.37,2756.34,2756.34,350200.0
2024年01月19日,2836.98,2849.88,2822.84,2832.28,2832.28,266700.0
2024年01月18日,2822.67,2849.26,2760.98,2845.78,2845.78,390400.0
2024年01月17日,2887.29,2887.49,2833.61,2833.61,2833.61,261300.0
2024年01月16日,2881.56,2896.68,2861.13,2893.99,2893.99,286300.0
2024年01月15日,2872.56,2904.46,2869.22,2886.29,2886.29,244600.0
2024年01月12日,2880.04,2904.17,2878.88,2881.98,2881.98,261600.0
2024年01月11日,2873.8,2896.18,2867.72,2886.65,2886.65,267100.0
2024年01月10日,2886.98,2903.16,2870.42,2877.7,2877.7,244000.0
2024年01月09日,2887.11,2900.73,2878.41,2893.25,2893.25,263000.0
2024年01月08日,2923.46,2924.46,2887.54,2887.54,2887.54,270300.0
2024年01月05日,2949.82,2967.97,2916.72,2929.18,2929.18,301000.0
2024年01月04日,2965.51,2966.68,2936.64,2954.35,2954.35,265000.0
2024年01月03日,2957.11,2971.28,2953.29,2967.25,2967.25,285500.0
2024年01月02日,2972.77,2976.27,2962.28,2962.28,2962.28,304100.0
2023年12月29日,2950.84,2975.03,2950.02,2974.94,2974.94,290700.0
2023年12月28日,2913.11,2961.65,2909.39,2954.7,2954.7,339200.0
2023年12月27日,2900.15,2917.96,2890.17,2914.61,2914.61,247900.0
2023年12月26日,2917.97,2917.97,2892.84,2898.88,2898.88,228100.0
2023年12月25日,2909.88,2920.63,2903.99,2918.81,2918.81,229800.0
2023年12月22日,2919.29,2935.7,2906.51,2914.77,2914.77,296600.0
2023年12月21日,2892.02,2924.26,2882.02,2918.72,2918.72,282500.0
2023年12月20日,2932.12,2937.1,2902.04,2902.11,2902.11,265600.0
2023年12月19日,2928.76,2940.5,2914.12,2932.39,2932.39,265900.0
2023年12月18日,2936.58,2951.15,2924.33,2930.8,2930.8,293100.0
2023年12月15日,2966.3,2976.31,2940.03,2942.56,2942.56,289300.0
2023年12月14日,2979.7,2986.18,2958.07,2958.99,2958.99,271500.0
2023年12月13日,2997.34,2997.34,2968.76,2968.76,2968.76,282800.0
2023年12月12日,2986.33,3003.75,2980.45,3003.44,3003.44,287600.0
2023年12月11日,2956.29,2995.67,2930.42,2991.44,2991.44,360200.0
2023年12月08日,2965.39,2980.83,2962.33,2969.56,2969.56,369100.0
2023年12月07日,2965.65,2976.01,2949.14,2966.21,2966.21,296200.0
2023年12月06日,2966.95,2985.31,2959.6,2968.93,2968.93,294100.0
2023年12月05日,3017.01,3017.01,2972.3,2972.3,2972.3,293900.0
2023年12月04日,3033.3,3038.98,3022.35,3022.91,3022.91,288200.0
2023年12月01日,3027.35,3035.76,3010.23,3031.64,3031.64,286100.0
2023年11月30日,3021.1,3030.91,3013.77,3029.67,3029.67,282900.0
2023年11月29日,3038.46,3038.98,3017.66,3021.69,3021.69,278000.0
2023年11月28日,3028.6,3039.69,3020.23,3038.55,3038.55,268900.0
2023年11月27日,3038.19,3038.36,3015.01,3031.7,3031.7,310500.0
2023年11月24日,3060.33,3060.33,3037.2,3040.97,3040.97,287800.0
2023年11月23日,3041.68,3062.87,3034.3,3061.86,3061.86,276600.0
2023年11月22日,3060.5,3067.96,3043.61,3043.61,3043.61,289100.0
2023年11月21日,3074.83,3089.77,3063.34,3067.93,3067.93,330700.0
2023年11月20日,3056.93,3072.51,3043.51,3068.32,3068.32,287600.0
2023年11月17日,3043.62,3055.86,3033.75,3054.37,3054.37,267600.0
2023年11月16日,3066.85,3071.45,3050.93,3050.93,3050.93,271100.0
2023年11月15日,3077.03,3080.13,3064.35,3072.83,3072.83,304300.0
2023年11月14日,3046.82,3059.53,3044.43,3056.07,3056.07,294800.0
2023年11月13日,3044.03,3048.62,3028.17,3046.53,3046.53,290400.0
2023年11月10日,3043.56,3044.0,3027.09,3038.97,3038.97,285500.0
2023年11月09日,3047.65,3063.47,3045.83,3053.28,3053.28,315600.0
2023年11月08日,3051.15,3062.99,3037.29,3052.37,3052.37,335700.0
2023年11月07日,3052.92,3064.58,3042.47,3057.27,3057.27,326900.0
2023年11月06日,3047.13,3058.99,3037.69,3058.41,3058.41,372900.0
2023年11月03日,3012.47,3040.98,3012.47,3030.8,3030.8,268500.0
2023年11月02日,3028.67,3038.64,3009.12,3009.41,3009.41,268800.0
2023年11月01日,3038.18,3038.33,3013.93,3023.08,3023.08,280100.0
2023年10月31日,3019.65,3023.0,3006.61,3018.77,3018.77,319900.0
2023年10月30日,3009.61,3028.26,3002.35,3021.55,3021.55,360600.0
2023年10月27日,2978.4,3029.21,2974.88,3017.78,3017.78,321800.0
2023年10月26日,2960.1,2990.33,2956.01,2988.3,2988.3,291800.0
2023年10月25日,2986.41,2993.29,2972.42,2974.11,2974.11,332400.0
2023年10月24日,2944.31,2964.76,2929.09,2962.24,2962.24,311000.0
2023年10月23日,2969.79,2973.66,2923.51,2939.29,2939.29,278900.0
2023年10月20日,2995.36,3006.27,2977.17,2983.06,2983.06,267100.0
2023年10月19日,3043.2,3043.2,3004.77,3005.39,3005.39,304000.0
2023年10月18日,3076.58,3076.58,3057.06,3058.71,3058.71,268600.0
2023年10月17日,3076.43,3084.07,3064.89,3083.5,3083.5,259000.0
2023年10月16日,3091.06,3091.13,3063.69,3073.81,3073.81,263900.0
2023年10月13日,3092.0,3094.92,3080.55,3088.1,3088.1,255100.0
2023年10月12日,3101.71,3109.99,3092.18,3107.9,3107.9,274800.0
2023年10月11日,3085.7,3095.66,3071.94,3078.96,3078.96,259900.0
2023年10月10日,3104.37,3109.98,3073.19,3075.24,3075.24,255300.0
2023年10月09日,3100.0,3103.36,3072.64,3096.92,3096.92,264400.0
2023年09月28日,3117.75,3121.83,3105.94,3110.48,3110.48,236300.0
2023年09月27日,3104.04,3125.45,3103.84,3107.32,3107.32,240500.0
2023年09月26日,3114.02,3120.29,3102.27,3102.27,3102.27,222600.0
2023年09月25日,3131.21,3131.21,3112.15,3115.61,3115.61,258100.0
2023年09月22日,3084.76,3132.56,3078.8,3132.43,3132.43,286000.0
2023年09月21日,3103.18,3113.49,3084.7,3084.7,3084.7,228700.0
2023年09月20日,3118.67,3122.13,3108.16,3108.57,3108.57,228100.0
2023年09月19日,3123.99,3131.13,3113.53,3124.96,3124.96,253700.0
2023年09月18日,3110.44,3128.7,3098.5,3125.93,3125.93,259400.0
2023年09月15日,3133.59,3141.96,3107.45,3117.74,3117.74,292000.0
2023年09月14日,3124.85,3135.03,3111.86,3126.55,3126.55,264000.0
2023年09月13日,3137.77,3143.76,3106.97,3123.07,3123.07,249700.0
2023年09月12日,3140.34,3147.51,3134.32,3137.06,3137.06,234700.0
2023年09月11日,3119.61,3155.1,3113.82,3142.78,3142.78,290400.0
2023年09月08日,3114.23,3126.04,3104.67,3116.72,3116.72,228100.0
2023年09月07日,3152.2,3152.27,3120.82,3122.35,3122.35,269300.0
2023年09月06日,3147.14,3162.15,3136.9,3158.08,3158.08,267000.0
2023年09月05日,3169.74,3169.74,3150.08,3154.37,3154.37,294100.0
2023年09月04日,3145.94,3177.06,3143.38,3177.06,3177.06,366400.0
2023年09月01日,3126.02,3143.85,3123.19,3133.25,3133.25,292300.0
2023年08月31日,3134.55,3139.98,3113.95,3119.88,3119.88,313400.0
2023年08月30日,3144.41,3153.69,3126.9,3137.14,3137.14,347500.0
2023年08月29日,3091.94,3145.76,3090.44,3135.89,3135.89,398900.0
2023年08月28日,3219.04,3219.04,3089.12,3098.64,3098.64,485600.0
2023年08月25日,3068.62,3085.05,3053.04,3064.07,3064.07,225200.0
2023年08月24日,3085.91,3106.18,3072.95,3082.24,3082.24,300000.0
2023年08月23日,3116.27,3116.38,3077.61,3078.4,3078.4,272200.0
2023年08月22日,3103.78,3126.78,3074.53,3120.33,3120.33,309300.0
2023年08月21日,3125.99,3134.96,3092.98,3092.98,3092.98,265800.0
2023年08月18日,3165.1,3179.12,3131.95,3131.95,3131.95,294400.0
2023年08月17日,3137.35,3167.45,3123.25,3163.74,3163.74,294700.0
2023年08月16日,3164.7,3176.63,3149.72,3150.13,3150.13,281700.0
2023年08月15日,3180.56,3186.23,3147.35,3176.18,3176.18,273300.0
2023年08月14日,3159.71,3180.51,3141.66,3178.43,3178.43,299800.0
2023年08月11日,3254.48,3254.48,3189.25,3189.25,3189.25,330100.0
2023年08月10日,3242.21,3257.03,3234.12,3254.56,3254.56,287400.0
2023年08月09日,3251.15,3257.08,3240.29,3244.49,3244.49,271200.0
2023年08月08日,3260.72,3274.52,3246.67,3260.62,3260.62,316500.0
2023年08月07日,3276.78,3276.78,3258.54,3268.83,3268.83,360300.0
2023年08月04日,3296.09,3315.05,3281.73,3288.08,3288.08,470900.0
2023年08月03日,3254.56,3280.86,3247.27,3280.46,3280.46,384700.0
2023年08月02日,3281.86,3290.82,3252.3,3261.69,3261.69,405300.0
2023年08月01日,3288.76,3305.34,3279.57,3290.95,3290.95,459900.0
2023年07月31日,3287.21,3322.13,3281.01,3291.04,3291.04,459000.0
2023年07月28日,3206.74,3280.28,3200.99,3275.93,3275.93,411100.0
2023年07月27日,3225.48,3245.6,3210.47,3216.67,3216.67,327100.0
2023年07月26日,3228.09,3229.89,3212.88,3223.03,3223.03,317200.0
2023年07月25日,3201.46,3231.75,3201.46,3231.52,3231.52,348600.0
2023年07月24日,3157.47,3178.73,3151.13,3164.16,3164.16,216600.0
2023年07月21日,3163.42,3185.64,3157.33,3167.75,3167.75,225300.0
2023年07月20日,3201.91,3209.06,3165.67,3169.52,3169.52,238900.0
2023年07月19日,3195.01,3204.36,3181.56,3198.84,3198.84,217400.0
2023年07月18日,3206.79,3210.25,3190.0,3197.82,3197.82,235000.0
2023年07月17日,3219.02,3219.02,3195.89,3209.63,3209.63,250200.0
2023年07月14日,3240.97,3248.38,3234.0,3237.7,3237.7,273300.0
2023年07月13日,3202.7,3238.47,3202.7,3236.48,3236.48,276600.0
2023年07月12日,3220.38,3224.33,3193.44,3196.13,3196.13,271400.0
2023年07月11日,3211.12,3221.68,3200.38,3221.37,3221.37,227600.0
2023年07月10日,3208.73,3216.53,3192.66,3203.7,3203.7,236600.0
2023年07月07日,3197.47,3212.05,3189.21,3196.61,3196.61,255700.0
2023年07月06日,3215.86,3229.48,3199.72,3205.57,3205.57,246100.0
2023年07月05日,3240.05,3241.84,3218.6,3222.95,3222.95,264000.0
2023年07月04日,3241.23,3246.96,3233.99,3245.35,3245.35,279200.0
2023年07月03日,3209.16,3246.86,3209.16,3243.98,3243.98,312400.0
2023年06月30日,3178.92,3212.99,3177.99,3202.06,3202.06,265400.0
2023年06月29日,3185.42,3196.5,3179.53,3182.38,3182.38,250300.0
2023年06月28日,3183.49,3192.66,3157.12,3189.38,3189.38,276200.0
2023年06月27日,3153.31,3194.41,3148.27,3189.44,3189.44,287600.0
2023年06月26日,3177.23,3181.08,3144.25,3150.62,3150.62,308100.0
2023年06月21日,3230.11,3236.36,3197.9,3197.9,3197.9,294400.0
2023年06月20日,3252.54,3252.84,3237.79,3240.36,3240.36,298300.0
2023年06月19日,3271.16,3271.16,3251.78,3255.81,3255.81,327800.0
2023年06月16日,3256.3,3276.55,3255.5,3273.33,3273.33,326300.0
2023年06月15日,3230.45,3252.98,3229.15,3252.98,3252.98,313300.0
2023年06月14日,3238.12,3248.46,3226.77,3228.99,3228.99,303500.0
2023年06月13日,3223.9,3235.09,3215.5,3233.67,3233.67,280600.0
2023年06月12日,3225.3,3239.44,3210.71,3228.83,3228.83,313800.0
2023年06月09日,3213.03,3231.41,3206.1,3231.41,3231.41,314200.0
2023年06月08日,3194.83,3225.53,3180.54,3213.59,3213.59,293500.0
2023年06月07日,3197.47,3210.33,3188.01,3197.76,3197.76,258100.0
2023年06月06日,3228.41,3247.35,3189.27,3195.34,3195.34,308300.0
2023年06月05日,3231.81,3244.18,3221.63,3232.44,3232.44,278100.0
2023年06月02日,3212.45,3233.99,3211.74,3230.07,3230.07,294700.0
2023年06月01日,3196.15,3225.09,3189.52,3204.63,3204.63,312300.0
2023年05月31日,3214.66,3216.36,3190.27,3204.56,3204.56,294600.0
2023年05月30日,3214.67,3230.63,3186.63,3224.21,3224.21,303500.0
2023年05月29日,3219.76,3230.97,3208.96,3221.45,3221.45,297400.0
2023年05月26日,3198.88,3220.77,3179.82,3212.5,3212.5,261700.0
2023年05月25日,3197.36,3207.02,3168.57,3201.26,3201.26,283600.0
2023年05月24日,3237.7,3237.7,3204.38,3204.75,3204.75,288700.0
2023年05月23日,3294.79,3298.23,3246.24,3246.24,3246.24,275300.0
2023年05月22日,3278.6,3308.53,3276.54,3296.47,3296.47,273900.0
2023年05月19日,3288.89,3302.34,3268.22,3283.54,3283.54,285400.0
2023年05月18日,3288.41,3313.86,3284.17,3297.32,3297.32,310000.0
2023年05月17日,3281.97,3298.52,3269.89,3284.23,3284.23,285700.0
2023年05月16日,3310.16,3317.9,3282.49,3290.99,3290.99,322500.0
2023年05月15日,3269.88,3310.74,3235.87,3310.74,3310.74,388000.0
2023年05月12日,3304.46,3319.13,3271.43,3272.36,3272.36,347300.0
2023年05月11日,3323.66,3333.25,3307.29,3309.55,3309.55,354300.0
2023年05月10日,3347.7,3349.72,3305.25,3319.15,3319.15,451700.0
2023年05月09日,3402.39,3418.95,3356.12,3357.67,3357.67,573000.0
2023年05月08日,3340.99,3400.18,3340.99,3395.0,3395.0,534100.0
2023年05月05日,3350.65,3364.14,3321.19,3334.5,3334.5,436500.0
2023年05月04日,3306.48,3352.75,3302.03,3350.46,3350.46,483400.0
2023年04月28日,3283.12,3324.88,3283.12,3323.27,3323.27,401600.0
2023年04月27日,3256.23,3299.3,3253.11,3285.88,3285.88,341600.0
2023年04月26日,3255.22,3277.98,3239.99,3264.1,3264.1,357900.0
2023年04月25日,3276.4,3288.57,3229.45,3264.87,3264.87,380900.0
2023年04月24日,3300.81,3303.09,3264.93,3275.41,3275.41,354300.0
2023年04月21日,3364.0,3367.61,3301.26,3301.26,3301.26,387400.0
2023年04月20日,3367.05,3371.37,3344.02,3367.03,3367.03,350400.0
2023年04月19日,3391.35,3394.96,3364.64,3370.13,3370.13,346100.0
2023年04月18日,3379.23,3396.17,3375.78,3393.33,3393.33,348400.0
2023年04月17日,3337.06,3385.61,3336.39,3385.61,3385.61,402800.0
2023年04月14日,3326.37,3340.08,3316.81,3338.15,3338.15,338300.0
2023年04月13日,3321.27,3334.47,3309.25,3318.36,3318.36,347900.0
2023年04月12日,3316.86,3330.71,3315.4,3327.18,3327.18,343000.0
2023年04月11日,3317.08,3317.45,3298.25,3313.57,3313.57,320600.0
2023年04月10日,3331.51,3332.72,3309.92,3315.36,3315.36,340800.0
2023年04月07日,3312.48,3328.85,3308.06,3327.65,3327.65,283000.0
2023年04月06日,3302.75,3314.53,3296.06,3312.63,3312.63,327200.0
2023年04月04日,3297.18,3312.56,3290.99,3312.56,3312.56,385900.0
2023年04月03日,3277.34,3299.73,3276.42,3296.4,3296.4,357700.0
2023年03月31日,3263.41,3278.42,3260.04,3272.86,3272.86,283600.0
2023年03月30日,3243.07,3263.74,3220.98,3261.25,3261.25,299900.0
2023年03月29日,3253.62,3254.56,3229.58,3240.06,3240.06,296900.0
2023年03月28日,3256.6,3264.1,3241.74,3245.38,3245.38,295700.0
2023年03月27日,3261.82,3261.82,3229.7,3251.4,3251.4,337900.0
2023年03月24日,3282.74,3282.74,3260.84,3265.65,3265.65,324500.0
2023年03月23日,3258.78,3286.65,3252.99,3286.65,3286.65,306100.0
2023年03月22日,3263.41,3279.39,3255.74,3265.75,3265.75,290800.0
2023年03月21日,3240.84,3256.0,3237.89,3255.65,3255.65,301800.0
2023年03月20日,3253.93,3267.99,3231.65,3234.91,3234.91,392500.0
2023年03月17日,3245.26,3279.92,3240.16,3250.55,3250.55,343000.0
2023年03月16日,3244.47,3257.43,3224.72,3226.89,3226.89,327400.0
2023年03月15日,3261.03,3273.12,3256.86,3263.31,3263.31,305200.0
2023年03月14日,3261.92,3262.0,3216.99,3245.31,3245.31,319900.0
2023年03月13日,3228.12,3268.7,3228.12,3268.7,3268.7,294900.0
2023年03月10日,3255.51,3262.15,3229.5,3230.08,3230.08,281100.0
2023年03月09日,3285.94,3289.06,3260.0,3276.09,3276.09,264000.0
2023年03月08日,3271.88,3283.25,3263.69,3283.25,3283.25,260400.0
2023年03月07日,3320.21,3342.86,3284.41,3285.1,3285.1,390000.0
2023年03月06日,3332.02,3333.06,3308.73,3322.03,3322.03,340500.0
2023年03月03日,3314.77,3330.6,3302.62,3328.39,3328.39,344000.0
2023年03月02日,3308.01,3320.74,3306.46,3310.65,3310.65,328500.0
2023年03月01日,3279.14,3315.16,3272.04,3312.35,3312.35,318400.0
2023年02月28日,3265.74,3280.42,3246.14,3279.61,3279.61,251600.0
2023年02月27日,3257.0,3276.58,3251.72,3258.03,3258.03,242900.0
2023年02月24日,3287.26,3288.39,3253.97,3267.16,3267.16,234200.0
2023年02月23日,3293.52,3307.44,3275.36,3287.48,3287.48,262300.0
2023年02月22日,3292.05,3307.03,3286.72,3291.15,3291.15,255400.0
2023年02月21日,3291.63,3308.79,3282.44,3306.52,3306.52,324400.0
2023年02月20日,3230.47,3291.04,3225.84,3290.34,3290.34,325000.0
2023年02月17日,3244.73,3262.47,3223.26,3224.02,3224.02,278500.0
2023年02月16日,3281.74,3308.83,3231.34,3249.03,3249.03,380900.0
2023年02月15日,3294.02,3296.2,3274.55,3280.49,3280.49,269900.0
2023年02月14日,3288.97,3293.73,3279.19,3293.28,3293.28,271000.0
2023年02月13日,3256.99,3285.09,3252.63,3284.16,3284.16,297200.0
2023年02月10日,3266.44,3269.99,3247.23,3260.67,3260.67,260600.0
2023年02月09日,3227.73,3270.38,3225.77,3270.38,3270.38,254800.0
2023年02月08日,3251.5,3257.11,3230.44,3232.11,3232.11,234500.0
2023年02月07日,3245.23,3250.03,3233.83,3248.09,3248.09,250900.0
2023年02月06日,3244.7,3250.35,3226.21,3238.7,3238.7,267100.0
2023年02月03日,3275.66,3275.66,3235.35,3263.41,3263.41,293300.0
2023年02月02日,3291.78,3295.76,3272.41,3285.67,3285.67,333400.0
2023年02月01日,3262.2,3284.92,3245.41,3284.92,3284.92,339500.0
2023年01月31日,3266.14,3277.25,3252.01,3255.67,3255.67,300200.0
2023年01月30日,3308.87,3310.49,3266.76,3269.32,3269.32,353300.0
2023年01月20日,3247.2,3267.06,3247.2,3264.81,3264.81,273200.0
2023年01月19日,3221.52,3240.28,3210.38,3240.28,3240.28,226500.0
2023年01月18日,3227.59,3234.82,3220.37,3224.41,3224.41,212100.0
2023年01月17日,3229.44,3231.26,3211.76,3224.24,3224.24,226600.0
2023年01月16日,3198.52,3251.37,3197.32,3227.59,3227.59,306700.0
2023年01月13日,3170.35,3195.31,3167.51,3195.31,3195.31,220200.0
2023年01月12日,3167.27,3171.59,3153.4,3163.45,3163.45,216700.0
2023年01月11日,3172.38,3184.76,3160.89,3161.84,3161.84,237700.0
2023年01月10日,3178.02,3178.16,3165.14,3169.51,3169.51,233000.0
2023年01月09日,3169.37,3183.58,3165.43,3176.08,3176.08,258100.0
2023年01月06日,3155.07,3170.74,3151.84,3157.64,3157.64,257400.0
2023年01月05日,3132.76,3159.43,3130.23,3155.22,3155.22,257000.0
2023年01月04日,3117.57,3129.09,3109.45,3123.52,3123.52,273300.0
2023年01月03日,3087.51,3119.86,3073.05,3116.51,3116.51,281400.0
2022年12月30日,3084.52,3096.31,3082.2,3089.26,3089.26,217500.0
2022年12月29日,3076.73,3086.0,3064.46,3073.7,3073.7,215600.0
2022年12月28日,3088.62,3098.65,3079.43,3087.4,3087.4,224600.0
2022年12月27日,3077.75,3098.08,3074.31,3095.57,3095.57,222200.0
2022年12月26日,3048.2,3071.84,3047.35,3065.56,3065.56,206500.0
2022年12月23日,3038.84,3061.87,3031.54,3045.87,3045.87,192000.0
2022年12月22日,3085.8,3096.24,3044.6,3054.43,3054.43,223600.0
2022年12月21日,3078.33,3085.8,3060.55,3068.41,3068.41,189100.0
2022年12月20日,3098.95,3100.75,3061.51,3073.77,3073.77,218800.0
2022年12月19日,3165.31,3170.26,3096.1,3107.12,3107.12,278500.0
2022年12月16日,3156.14,3175.35,3151.61,3167.86,3167.86,259800.0
2022年12月15日,3177.2,3179.1,3158.45,3168.65,3168.65,243000.0
2022年12月14日,3178.55,3189.84,3168.59,3176.53,3176.53,265600.0
2022年12月13日,3179.44,3187.2,3171.48,3176.33,3176.33,285800.0
2022年12月12日,3195.87,3196.72,3176.58,3179.04,3179.04,333400.0
2022年12月09日,3197.12,3212.11,3182.91,3206.95,3206.95,373300.0
2022年12月08日,3196.02,3206.72,3187.26,3197.35,3197.35,321000.0
2022年12月07日,3204.94,3226.08,3188.67,3199.62,3199.62,354100.0
2022年12月06日,3200.28,3224.82,3195.08,3212.53,3212.53,373600.0
2022年12月05日,3181.92,3213.44,3177.06,3211.81,3211.81,447400.0
2022年12月02日,3160.58,3170.9,3149.84,3156.14,3156.14,307800.0
2022年12月01日,3187.99,3198.41,3164.53,3165.47,3165.47,387000.0
2022年11月30日,3141.4,3158.57,3137.37,3151.34,3151.34,372700.0
2022年11月29日,3096.11,3152.0,3096.11,3149.75,3149.75,391400.0
2022年11月28日,3055.29,3080.18,3034.7,3078.55,3078.55,305800.0
2022年11月25日,3085.46,3111.42,3077.97,3101.69,3101.69,311400.0
2022年11月24日,3104.1,3113.24,3084.85,3089.31,3089.31,267500.0
2022年11月23日,3084.74,3108.24,3075.32,3096.91,3096.91,326200.0
2022年11月22日,3084.23,3118.12,3076.32,3088.94,3088.94,327600.0
2022年11月21日,3078.06,3085.24,3056.17,3085.04,3085.04,256000.0
2022年11月18日,3116.73,3126.71,3096.89,3097.24,3097.24,300000.0
2022年11月17日,3110.96,3115.44,3087.17,3115.43,3115.43,287000.0
2022年11月16日,3133.65,3145.75,3115.35,3119.98,3119.98,303400.0
2022年11月15日,3081.13,3135.59,3074.5,3134.08,3134.08,331500.0
2022年11月14日,3100.87,3121.41,3075.22,3083.4,3083.4,361800.0
2022年11月11日,3099.65,3117.74,3070.3,3087.29,3087.29,409600.0
2022年11月10日,3031.69,3047.98,3022.85,3036.13,3036.13,270400.0
2022年11月09日,3064.46,3073.92,3046.19,3048.17,3048.17,235600.0
2022年11月08日,3077.31,3078.28,3047.46,3064.49,3064.49,256500.0
2022年11月07日,3062.86,3088.19,3054.46,3077.82,3077.82,320600.0
2022年11月04日,2997.0,3081.59,2997.0,3070.8,3070.8,329800.0
2022年11月03日,2981.2,3003.72,2977.72,2997.81,2997.81,259300.0
2022年11月02日,2960.65,3019.05,2954.95,3003.37,3003.37,325100.0
