日期,开市,最高,最低,关盘,调整后的收市价,成交量
2018年03月14日,13.2,13.2,13.2,13.2,13.2,
2018年03月13日,13.2,13.2,13.2,13.2,13.2,
2018年03月12日,13.2,13.2,13.2,13.2,13.2,
2018年03月09日,13.2,13.2,13.2,13.2,13.2,
2018年03月08日,13.2,13.2,13.2,13.2,13.2,
2018年03月07日,13.2,13.2,13.2,13.2,13.2,
2018年03月06日,13.2,13.2,13.2,13.2,13.2,
2018年03月05日,13.2,13.2,13.2,13.2,13.2,
2018年03月02日,13.2,13.2,13.2,13.2,13.2,
2018年03月01日,13.2,13.2,13.2,13.2,13.2,
2018年02月28日,13.2,13.2,13.2,13.2,13.2,
2018年02月27日,13.2,13.2,13.2,13.2,13.2,
2018年02月26日,13.2,13.2,13.2,13.2,13.2,
2018年02月23日,13.2,13.2,13.2,13.2,13.2,
2018年02月22日,13.2,13.2,13.2,13.2,13.2,20.0
2018年02月21日,13.1,13.1,13.1,13.1,13.1,20.0
2018年02月20日,13.1,13.1,13.1,13.1,13.1,
2018年02月16日,13.1,13.1,13.1,13.1,13.1,
2018年02月15日,13.1,13.1,13.1,13.1,13.1,
2018年02月14日,13.1,13.1,13.1,13.1,13.1,
2018年02月13日,13.1,13.1,13.1,13.1,13.1,
2018年02月12日,13.1,13.1,13.1,13.1,13.1,
2018年02月09日,13.1,13.1,13.1,13.1,13.1,
2018年02月08日,13.1,13.1,13.1,13.1,13.1,
2018年02月07日,13.1,13.1,13.1,13.1,13.1,
2018年02月06日,13.1,13.1,13.1,13.1,13.1,
2018年02月05日,13.1,13.1,13.1,13.1,13.1,
2018年02月02日,13.1,13.1,13.1,13.1,13.1,
2018年02月01日,13.1,13.1,13.1,13.1,13.1,
2018年01月31日,13.1,13.1,13.1,13.1,13.1,
2018年01月30日,13.1,13.1,13.1,13.1,13.1,
2018年01月29日,13.1,13.1,13.1,13.1,13.1,
2018年01月26日,13.1,13.1,13.1,13.1,13.1,
2018年01月25日,13.1,13.1,13.1,13.1,13.1,
2018年01月24日,13.1,13.1,13.1,13.1,13.1,
2018年01月23日,13.1,13.1,13.1,13.1,13.1,
2018年01月22日,13.1,13.1,13.1,13.1,13.1,
2018年01月19日,13.1,13.1,13.1,13.1,13.1,
2018年01月18日,13.1,13.1,13.1,13.1,13.1,
2018年01月17日,13.1,13.1,13.1,13.1,13.1,
2018年01月16日,13.1,13.1,13.1,13.1,13.1,
2018年01月12日,13.1,13.1,13.1,13.1,13.1,
2018年01月11日,13.1,13.1,13.1,13.1,13.1,
2018年01月10日,13.1,13.1,13.1,13.1,13.1,
2018年01月09日,13.1,13.1,13.1,13.1,13.1,
2018年01月08日,13.1,13.1,13.1,13.1,13.1,
2018年01月05日,13.1,13.1,13.1,13.1,13.1,
2018年01月04日,13.1,13.1,13.1,13.1,13.1,
2018年01月03日,13.1,13.1,13.1,13.1,13.1,
2018年01月02日,13.1,13.1,13.1,13.1,13.1,
2017年12月29日,13.1,13.1,13.1,13.1,13.1,
2017年12月28日,13.1,13.1,13.1,13.1,13.1,
2017年12月27日,13.1,13.1,13.1,13.1,13.1,
2017年12月26日,13.1,13.1,13.1,13.1,13.1,
2017年12月22日,13.1,13.1,13.1,13.1,13.1,
2017年12月21日,13.1,13.1,13.1,13.1,13.1,
2017年12月20日,13.1,13.1,13.1,13.1,13.1,
2017年12月19日,13.1,13.1,13.1,13.1,13.1,
2017年12月18日,13.1,13.1,13.1,13.1,13.1,
2017年12月15日,12.31,12.31,12.31,12.31,12.31,
2017年12月14日,12.25,12.25,12.25,12.25,12.25,
2017年12月13日,12.25,12.25,12.25,12.25,12.25,
2017年12月12日,12.25,12.25,12.25,12.25,12.25,
2017年12月11日,12.25,12.25,12.25,12.25,12.25,
2017年12月08日,12.25,12.25,12.25,12.25,12.25,
2017年12月07日,12.25,12.25,12.25,12.25,12.25,
2017年12月06日,12.25,12.25,12.25,12.25,12.25,
2017年12月05日,12.25,12.25,12.25,12.25,12.25,
2017年12月04日,12.25,12.25,12.25,12.25,12.25,
2017年12月01日,12.25,12.25,12.25,12.25,12.25,
2017年11月30日,12.25,12.25,12.25,12.25,12.25,
2017年11月29日,12.25,12.25,12.25,12.25,12.25,
2017年11月28日,12.25,12.25,12.25,12.25,12.25,
2017年11月27日,12.25,12.25,12.25,12.25,12.25,
2017年11月24日,12.25,12.25,12.25,12.25,12.25,
2017年11月22日,12.25,12.25,12.25,12.25,12.25,
2017年11月21日,12.25,12.25,12.25,12.25,12.25,
2017年11月20日,12.25,12.25,12.25,12.25,12.25,
2017年11月17日,12.25,12.25,12.25,12.25,12.25,
2017年11月16日,12.25,12.25,12.25,12.25,12.25,
2017年11月15日,12.25,12.25,12.25,12.25,12.25,
2017年11月14日,12.25,12.25,12.25,12.25,12.25,
2017年11月13日,12.25,12.25,12.25,12.25,12.25,
2017年11月10日,12.25,12.25,12.25,12.25,12.25,
2017年11月09日,12.25,12.25,12.25,12.25,12.25,
2017年11月08日,12.25,12.25,12.25,12.25,12.25,
2017年11月07日,12.25,12.25,12.25,12.25,12.25,
2017年11月06日,12.25,12.25,12.25,12.25,12.25,
2017年11月03日,12.25,12.25,12.25,12.25,12.25,
2017年11月02日,12.25,12.25,12.25,12.25,12.25,
2017年11月01日,12.25,12.25,12.25,12.25,12.25,
2017年10月31日,12.25,12.25,12.25,12.25,12.25,
2017年10月30日,12.25,12.25,12.25,12.25,12.25,
2017年10月27日,12.25,12.25,12.25,12.25,12.25,
2017年10月26日,12.25,12.25,12.25,12.25,12.25,
2017年10月25日,12.25,12.25,12.25,12.25,12.25,
2017年10月24日,12.24,12.24,12.24,12.24,12.24,
2017年10月23日,12.25,12.25,12.25,12.25,12.25,
2017年10月20日,12.25,12.25,12.25,12.25,12.25,
2017年10月19日,12.25,12.25,12.25,12.25,12.25,
2017年10月18日,12.25,12.25,12.25,12.25,12.25,
2017年10月17日,12.25,12.25,12.25,12.25,12.25,
2017年10月16日,12.25,12.25,12.25,12.25,12.25,
2017年10月13日,12.25,12.25,12.25,12.25,12.25,
2017年10月12日,12.25,12.25,12.25,12.25,12.25,
2017年10月11日,12.25,12.25,12.25,12.25,12.25,
2017年10月10日,12.25,12.25,12.25,12.25,12.25,
2017年10月09日,12.25,12.25,12.25,12.25,12.25,
2017年10月06日,12.38,12.38,12.38,12.38,12.38,
2017年10月05日,12.4,12.4,12.4,12.4,12.4,
2017年10月04日,12.3,12.3,12.3,12.3,12.3,
2017年10月03日,12.3,12.3,12.3,12.3,12.3,
2017年10月02日,12.3,12.3,12.3,12.3,12.3,
2017年09月29日,12.3,12.3,12.3,12.3,12.3,
2017年09月28日,12.3,12.3,12.3,12.3,12.3,
2017年09月27日,12.3,12.3,12.3,12.3,12.3,
2017年09月26日,12.3,12.3,12.3,12.3,12.3,
2017年09月25日,12.3,12.3,12.3,12.3,12.3,
2017年09月22日,12.33,12.33,12.33,12.33,12.33,
2017年09月21日,12.3,12.3,12.3,12.3,12.3,
2017年09月20日,12.3,12.3,12.3,12.3,12.3,
2017年09月19日,12.3,12.3,12.3,12.3,12.3,
2017年09月18日,12.3,12.3,12.3,12.3,12.3,
2017年09月15日,12.28,12.28,12.28,12.28,12.28,
2017年09月14日,12.2,12.2,12.2,12.2,12.2,
2017年09月13日,12.21,12.21,12.21,12.21,12.21,
2017年09月12日,12.21,12.21,12.21,12.21,12.21,
2017年09月11日,12.2,12.2,12.2,12.2,12.2,
2017年09月08日,12.2,12.2,12.2,12.2,12.2,
2017年09月07日,12.19,12.19,12.19,12.19,12.19,
2017年09月06日,12.2,12.2,12.2,12.2,12.2,
2017年09月05日,12.2,12.2,12.2,12.2,12.2,
2017年09月01日,12.2,12.2,12.2,12.2,12.2,
2017年08月31日,12.2,12.2,12.2,12.2,12.2,
2017年08月30日,12.17,12.17,12.17,12.17,12.17,
2017年08月29日,12.2,12.2,12.2,12.2,12.2,
2017年08月28日,12.2,12.2,12.2,12.2,12.2,
2017年08月25日,12.2,12.2,12.2,12.2,12.2,
2017年08月24日,12.2,12.2,12.2,12.2,12.2,
2017年08月23日,12.2,12.2,12.2,12.2,12.2,
2017年08月22日,12.2,12.2,12.2,12.2,12.2,
2017年08月21日,12.2,12.2,12.2,12.2,12.2,
2017年08月18日,12.2,12.2,12.2,12.2,12.2,
2017年08月17日,12.2,12.2,12.2,12.2,12.2,
2017年08月16日,12.2,12.2,12.2,12.2,12.2,
2017年08月15日,12.2,12.2,12.2,12.2,12.2,
2017年08月14日,12.2,12.2,12.2,12.2,12.2,
2017年08月11日,12.2,12.2,12.2,12.2,12.2,
2017年08月10日,12.2,12.2,12.2,12.2,12.2,
2017年08月09日,12.2,12.2,12.2,12.2,12.2,
2017年08月08日,12.19,12.19,12.19,12.19,12.19,
2017年08月07日,12.19,12.19,12.19,12.19,12.19,
2017年08月04日,12.2,12.2,12.2,12.2,12.2,
2017年08月03日,12.2,12.2,12.2,12.2,12.2,
2017年08月02日,12.2,12.2,12.2,12.2,12.2,
2017年08月01日,12.15,12.15,12.15,12.15,12.15,
2017年07月31日,12.19,12.19,12.19,12.19,12.19,
2017年07月28日,12.2,12.2,12.2,12.2,12.2,
2017年07月27日,12.2,12.2,12.2,12.2,12.2,
2017年07月26日,12.2,12.2,12.2,12.2,12.2,
2017年07月25日,12.2,12.2,12.2,12.2,12.2,
2017年07月24日,12.2,12.2,12.2,12.2,12.2,
2017年07月21日,12.2,12.2,12.2,12.2,12.2,
2017年07月20日,12.2,12.2,12.2,12.2,12.2,
2017年07月19日,12.2,12.2,12.2,12.2,12.2,
2017年07月18日,12.2,12.2,12.2,12.2,12.2,
2017年07月17日,12.2,12.2,12.2,12.2,12.2,
2017年07月14日,12.2,12.2,12.2,12.2,12.2,
2017年07月13日,12.2,12.2,12.2,12.2,12.2,
2017年07月12日,12.2,12.2,12.2,12.2,12.2,
2017年07月11日,12.2,12.2,12.2,12.2,12.2,
2017年07月10日,12.2,12.2,12.2,12.2,12.2,
2017年07月07日,12.2,12.2,12.2,12.2,12.2,
2017年07月06日,12.2,12.2,12.2,12.2,12.2,
2017年07月05日,12.2,12.2,12.2,12.2,12.2,
2017年07月03日,12.2,12.2,12.2,12.2,12.2,
2017年06月30日,12.2,12.2,12.2,12.2,12.2,
2017年06月29日,12.2,12.2,12.2,12.2,12.2,
2017年06月28日,12.1,12.1,12.1,12.1,12.1,
2017年06月27日,12.1,12.1,12.1,12.1,12.1,
2017年06月26日,12.1,12.1,12.1,12.1,12.1,
2017年06月23日,12.1,12.1,12.1,12.1,12.1,
2017年06月22日,12.1,12.1,12.1,12.1,12.1,
2017年06月21日,12.1,12.1,12.1,12.1,12.1,
2017年06月20日,12.1,12.1,12.1,12.1,12.1,
2017年06月19日,12.1,12.1,12.1,12.1,12.1,
2017年06月16日,12.08,12.08,12.08,12.08,12.08,
2017年06月15日,12.05,12.05,12.05,12.05,12.05,
2017年06月14日,12.05,12.05,12.05,12.05,12.05,
2017年06月13日,12.05,12.05,12.05,12.05,12.05,
2017年06月12日,12.05,12.05,12.05,12.05,12.05,
2017年06月09日,12.0,12.1,12.0,12.1,12.1,40.0
2017年06月08日,11.93,11.93,11.93,11.93,11.93,40.0
2017年06月07日,11.93,11.93,11.93,11.93,11.93,
2017年06月06日,11.93,11.93,11.93,11.93,11.93,
2017年06月05日,11.93,11.93,11.93,11.93,11.93,
2017年06月02日,11.94,11.94,11.94,11.94,11.94,
2017年06月01日,11.94,11.94,11.94,11.94,11.94,
2017年05月31日,11.94,11.94,11.94,11.94,11.94,
2017年05月30日,11.95,11.95,11.94,11.94,11.94,40.0
2017年05月26日,11.97,11.97,11.97,11.97,11.97,40.0
2017年05月25日,11.97,11.97,11.97,11.97,11.97,
2017年05月24日,11.98,11.98,11.98,11.98,11.98,
2017年05月23日,12.0,12.1,12.0,12.1,12.1,40.0
2017年05月22日,12.12,12.12,12.12,12.12,12.12,40.0
2017年05月19日,12.12,12.12,12.12,12.12,12.12,
2017年05月18日,12.12,12.12,12.12,12.12,12.12,
2017年05月17日,12.11,12.11,12.11,12.11,12.11,
2017年05月16日,12.25,12.25,12.11,12.11,12.11,1.0
2017年05月15日,12.11,12.11,12.11,12.11,12.11,1.0
2017年05月12日,12.11,12.11,12.11,12.11,12.11,
2017年05月11日,12.11,12.11,12.11,12.11,12.11,
2017年05月10日,12.11,12.11,12.11,12.11,12.11,
2017年05月09日,12.11,12.11,12.11,12.11,12.11,
2017年05月08日,12.08,12.08,12.08,12.08,12.08,
2017年05月05日,12.0,12.0,12.0,12.0,12.0,
2017年05月04日,11.98,11.98,11.98,11.98,11.98,
2017年05月03日,12.1,12.1,12.1,12.1,12.1,
2017年05月02日,12.0,12.0,12.0,12.0,12.0,
2017年05月01日,12.1,12.1,12.1,12.1,12.1,
2017年04月28日,12.1,12.1,12.1,12.1,12.1,
2017年04月27日,12.1,12.1,12.1,12.1,12.1,
2017年04月26日,12.1,12.1,12.1,12.1,12.1,
2017年04月25日,12.1,12.1,12.1,12.1,12.1,
2017年04月24日,12.1,12.1,12.1,12.1,12.1,
2017年04月21日,12.1,12.1,12.1,12.1,12.1,
2017年04月20日,12.1,12.1,12.1,12.1,12.1,
2017年04月19日,12.1,12.1,12.1,12.1,12.1,
2017年04月18日,12.1,12.1,12.1,12.1,12.1,
2017年04月17日,12.1,12.1,12.1,12.1,12.1,
2017年04月13日,12.1,12.1,12.1,12.1,12.1,
2017年04月12日,12.1,12.1,12.1,12.1,12.1,
2017年04月11日,12.1,12.1,12.1,12.1,12.1,
2017年04月10日,12.1,12.1,12.1,12.1,12.1,
2017年04月07日,12.1,12.1,12.1,12.1,12.1,
2017年04月06日,12.1,12.1,12.1,12.1,12.1,
2017年04月05日,12.1,12.1,12.1,12.1,12.1,
2017年04月04日,12.1,12.1,12.1,12.1,12.1,
2017年04月03日,12.1,12.1,12.1,12.1,12.1,
2017年03月31日,12.1,12.1,12.1,12.1,12.1,
2017年03月30日,12.1,12.1,12.1,12.1,12.1,
2017年03月29日,12.1,12.1,12.1,12.1,12.1,
2017年03月28日,12.12,12.12,12.12,12.12,12.12,
2017年03月27日,12.12,12.12,12.12,12.12,12.12,
2017年03月24日,12.12,12.12,12.12,12.12,12.12,
2017年03月23日,12.12,12.12,12.12,12.12,12.12,
2017年03月22日,12.12,12.12,12.12,12.12,12.12,
2017年03月21日,12.1,12.1,12.1,12.1,12.1,
2017年03月20日,12.1,12.1,12.1,12.1,12.1,
2017年03月17日,12.35,12.35,12.35,12.35,12.35,
2017年03月16日,12.36,12.36,12.36,12.36,12.36,
2017年03月15日,12.36,12.36,12.36,12.36,12.36,
2017年03月14日,12.36,12.36,12.36,12.36,12.36,
2017年03月13日,12.36,12.36,12.36,12.36,12.36,
2017年03月10日,12.36,12.36,12.36,12.36,12.36,
2017年03月09日,12.36,12.36,12.36,12.36,12.36,
2017年03月08日,12.36,12.36,12.36,12.36,12.36,
2017年03月07日,12.36,12.36,12.36,12.36,12.36,
2017年03月06日,12.36,12.36,12.36,12.36,12.36,
2017年03月03日,12.36,12.36,12.36,12.36,12.36,
2017年03月02日,12.35,12.35,12.35,12.35,12.35,
2017年03月01日,12.36,12.36,12.36,12.36,12.36,
2017年02月28日,12.36,12.36,12.35,12.35,12.35,
2017年02月27日,12.36,12.36,12.36,12.36,12.36,
2017年02月24日,12.35,12.35,12.35,12.35,12.35,
2017年02月23日,12.35,12.35,12.35,12.35,12.35,
2017年02月22日,12.33,12.33,12.33,12.33,12.33,
2017年02月21日,12.33,12.35,12.33,12.35,12.35,
2017年02月17日,12.33,12.33,12.33,12.33,12.33,
2017年02月16日,12.33,12.33,12.33,12.33,12.33,
2017年02月15日,12.33,12.33,12.33,12.33,12.33,
2017年02月14日,12.33,12.33,12.33,12.33,12.33,
2017年02月13日,12.33,12.33,12.33,12.33,12.33,
2017年02月10日,12.35,12.35,12.33,12.33,12.33,
2017年02月09日,12.35,12.35,12.35,12.35,12.35,
2017年02月08日,12.35,12.35,12.35,12.35,12.35,
2017年02月07日,12.35,12.35,12.35,12.35,12.35,
2017年02月06日,12.35,12.35,12.35,12.35,12.35,
2017年02月03日,12.35,12.35,12.35,12.35,12.35,
2017年02月02日,12.35,12.35,12.35,12.35,12.35,
2017年02月01日,12.35,12.35,12.35,12.35,12.35,
2017年01月31日,12.33,12.33,12.33,12.33,12.33,
2017年01月30日,12.3,12.32,12.28,12.32,12.32,
2017年01月27日,12.33,12.33,12.3,12.3,12.3,
2017年01月26日,12.33,12.33,12.33,12.33,12.33,
2017年01月25日,12.33,12.33,12.33,12.33,12.33,
2017年01月24日,12.33,12.33,12.33,12.33,12.33,
2017年01月23日,12.33,12.33,12.33,12.33,12.33,
2017年01月20日,12.33,12.33,12.33,12.33,12.33,
2017年01月19日,12.3,12.3,12.3,12.3,12.3,
2017年01月18日,12.26,12.26,12.26,12.26,12.26,
2017年01月17日,12.26,12.26,12.26,12.26,12.26,
2017年01月13日,12.26,12.26,12.26,12.26,12.26,
2017年01月12日,12.25,12.25,12.25,12.25,12.25,
2017年01月11日,12.25,12.25,12.25,12.25,12.25,
2017年01月10日,12.25,12.25,12.25,12.25,12.25,
2017年01月09日,12.25,12.25,12.25,12.25,12.25,
2017年01月06日,12.25,12.25,12.25,12.25,12.25,
2017年01月05日,12.25,12.25,12.25,12.25,12.25,
2017年01月04日,12.25,12.25,12.25,12.25,12.25,
2017年01月03日,12.25,12.25,12.25,12.25,12.25,
2016年12月30日,12.25,12.25,12.25,12.25,12.25,
2016年12月29日,12.25,12.25,12.25,12.25,12.25,
2016年12月28日,12.25,12.25,12.25,12.25,12.25,
2016年12月27日,12.25,12.25,12.25,12.25,12.25,
2016年12月23日,12.25,12.25,12.25,12.25,12.25,
2016年12月22日,12.25,12.25,12.25,12.25,12.25,
2016年12月21日,12.25,12.25,12.25,12.25,12.25,
2016年12月20日,12.25,12.25,12.25,12.25,12.25,
2016年12月19日,12.25,12.25,12.25,12.25,12.25,
2016年12月16日,11.37,11.37,11.37,11.37,11.37,
2016年12月15日,11.34,11.34,11.34,11.34,11.34,
2016年12月14日,11.3,11.3,11.3,11.3,11.3,
2016年12月13日,11.34,11.34,11.34,11.34,11.34,
2016年12月12日,11.3,11.3,11.3,11.3,11.3,
2016年12月09日,11.4,11.4,11.3,11.3,11.3,20.0
2016年12月08日,11.57,11.57,11.56,11.56,11.56,20.0
2016年12月07日,11.57,11.57,11.57,11.57,11.57,
2016年12月06日,11.55,11.57,11.55,11.57,11.57,
2016年12月05日,11.55,11.55,11.55,11.55,11.55,
2016年12月02日,11.55,11.55,11.55,11.55,11.55,
2016年12月01日,11.55,11.55,11.55,11.55,11.55,
2016年11月30日,11.55,11.55,11.55,11.55,11.55,
2016年11月29日,11.55,11.55,11.55,11.55,11.55,
2016年11月28日,11.55,11.55,11.55,11.55,11.55,
2016年11月25日,11.55,11.55,11.55,11.55,11.55,
2016年11月23日,11.54,11.55,11.54,11.55,11.55,
2016年11月22日,11.54,11.54,11.54,11.54,11.54,
2016年11月21日,11.54,11.54,11.54,11.54,11.54,
2016年11月18日,11.54,11.54,11.54,11.54,11.54,
2016年11月17日,11.54,11.54,11.54,11.54,11.54,
2016年11月16日,11.54,11.54,11.54,11.54,11.54,
2016年11月15日,11.54,11.54,11.54,11.54,11.54,
2016年11月14日,11.5,11.54,11.5,11.54,11.54,
2016年11月10日,11.5,11.5,11.5,11.5,11.5,
2016年11月09日,11.54,11.54,11.54,11.54,11.54,
2016年11月08日,11.53,11.53,11.53,11.53,11.53,
2016年11月07日,11.53,11.53,11.53,11.53,11.53,
2016年11月04日,11.53,11.53,11.53,11.53,11.53,
2016年11月03日,11.53,11.53,11.53,11.53,11.53,
2016年11月02日,11.53,11.53,11.53,11.53,11.53,
2016年11月01日,11.53,11.53,11.53,11.53,11.53,
2016年10月31日,11.53,11.53,11.53,11.53,11.53,
2016年10月28日,11.53,11.53,11.53,11.53,11.53,
2016年10月27日,11.55,11.55,11.55,11.55,11.55,
2016年10月26日,11.55,11.55,11.52,11.52,11.52,
2016年10月25日,11.55,11.55,11.55,11.55,11.55,
2016年10月24日,11.55,11.55,11.55,11.55,11.55,
2016年10月21日,11.55,11.55,11.55,11.55,11.55,
2016年10月20日,11.55,11.55,11.55,11.55,11.55,
2016年10月19日,11.55,11.55,11.55,11.55,11.55,
2016年10月18日,11.55,11.55,11.55,11.55,11.55,
2016年10月17日,11.55,11.55,11.55,11.55,11.55,
2016年10月14日,11.55,11.55,11.55,11.55,11.55,
2016年10月13日,11.55,11.55,11.55,11.55,11.55,
2016年10月12日,11.55,11.55,11.55,11.55,11.55,
2016年10月11日,11.55,11.55,11.55,11.55,11.55,
2016年10月07日,11.55,11.55,11.55,11.55,11.55,
2016年10月06日,11.55,11.55,11.55,11.55,11.55,
2016年10月05日,11.55,11.55,11.55,11.55,11.55,
2016年10月04日,11.55,11.55,11.55,11.55,11.55,
2016年10月03日,11.55,11.55,11.55,11.55,11.55,
2016年09月30日,11.55,11.55,11.55,11.55,11.55,
2016年09月29日,11.51,11.55,11.51,11.55,11.55,
2016年09月28日,11.51,11.51,11.51,11.51,11.51,
2016年09月27日,11.51,11.51,11.51,11.51,11.51,
2016年09月26日,11.5,11.5,11.5,11.5,11.5,
2016年09月23日,11.55,11.55,11.5,11.5,11.5,
2016年09月22日,11.56,11.56,11.55,11.55,11.55,
2016年09月21日,11.56,11.56,11.56,11.56,11.56,
2016年09月20日,11.56,11.56,11.56,11.56,11.56,
2016年09月19日,11.56,11.56,11.56,11.56,11.56,
2016年09月16日,11.37,11.37,11.37,11.37,11.37,
2016年09月15日,11.4,11.4,11.4,11.4,11.4,
2016年09月14日,11.4,11.4,11.4,11.4,11.4,
2016年09月13日,11.4,11.4,11.4,11.4,11.4,
2016年09月12日,11.4,11.4,11.4,11.4,11.4,
2016年09月09日,11.4,11.4,11.4,11.4,11.4,
2016年09月08日,11.4,11.4,11.4,11.4,11.4,
2016年09月07日,11.4,11.4,11.4,11.4,11.4,
2016年09月06日,11.4,11.4,11.4,11.4,11.4,
2016年09月02日,11.42,11.42,11.42,11.42,11.42,
2016年09月01日,11.42,11.42,11.42,11.42,11.42,
2016年08月31日,11.42,11.42,11.42,11.42,11.42,
2016年08月30日,11.42,11.42,11.42,11.42,11.42,
2016年08月29日,11.42,11.42,11.42,11.42,11.42,
2016年08月26日,11.42,11.42,11.42,11.42,11.42,
2016年08月25日,11.39,11.39,11.39,11.39,11.39,
2016年08月24日,11.39,11.39,11.39,11.39,11.39,
2016年08月23日,11.39,11.39,11.39,11.39,11.39,
2016年08月22日,11.4,11.4,11.4,11.4,11.4,
2016年08月19日,11.4,11.4,11.4,11.4,11.4,
2016年08月18日,11.4,11.4,11.4,11.4,11.4,
2016年08月17日,11.4,11.4,11.4,11.4,11.4,
2016年08月16日,11.4,11.4,11.4,11.4,11.4,
2016年08月15日,11.4,11.4,11.4,11.4,11.4,
2016年08月12日,11.4,11.4,11.4,11.4,11.4,
2016年08月11日,11.4,11.4,11.4,11.4,11.4,
2016年08月10日,11.4,11.4,11.4,11.4,11.4,
2016年08月09日,11.4,11.4,11.4,11.4,11.4,
2016年08月08日,11.4,11.4,11.4,11.4,11.4,
2016年08月05日,11.4,11.4,11.4,11.4,11.4,
2016年08月04日,11.4,11.4,11.4,11.4,11.4,
2016年08月03日,11.4,11.4,11.4,11.4,11.4,
2016年08月02日,11.4,11.4,11.4,11.4,11.4,
2016年08月01日,11.4,11.4,11.4,11.4,11.4,
2016年07月29日,11.4,11.4,11.4,11.4,11.4,
2016年07月28日,11.4,11.4,11.4,11.4,11.4,
2016年07月27日,11.4,11.4,11.4,11.4,11.4,
2016年07月26日,11.4,11.4,11.4,11.4,11.4,
2016年07月25日,11.4,11.4,11.4,11.4,11.4,
2016年07月22日,11.4,11.4,11.4,11.4,11.4,
2016年07月21日,11.4,11.4,11.4,11.4,11.4,
2016年07月20日,11.4,11.4,11.4,11.4,11.4,
2016年07月19日,11.4,11.4,11.4,11.4,11.4,
2016年07月18日,11.4,11.4,11.4,11.4,11.4,
2016年07月15日,11.4,11.4,11.4,11.4,11.4,
2016年07月14日,11.4,11.4,11.4,11.4,11.4,
2016年07月13日,11.4,11.4,11.4,11.4,11.4,
2016年07月12日,11.4,11.4,11.4,11.4,11.4,
2016年07月11日,11.4,11.4,11.4,11.4,11.4,
2016年07月08日,11.4,11.4,11.4,11.4,11.4,
2016年07月07日,11.4,11.4,11.4,11.4,11.4,
2016年07月06日,11.4,11.4,11.4,11.4,11.4,
2016年07月05日,11.4,11.4,11.4,11.4,11.4,
2016年07月01日,11.4,11.4,11.4,11.4,11.4,
2016年06月30日,11.4,11.4,11.4,11.4,11.4,
2016年06月29日,11.4,11.4,11.4,11.4,11.4,
2016年06月28日,11.4,11.4,11.4,11.4,11.4,
2016年06月27日,11.4,11.4,11.4,11.4,11.4,
2016年06月24日,11.4,11.4,11.4,11.4,11.4,
2016年06月23日,11.4,11.4,11.4,11.4,11.4,
2016年06月22日,11.4,11.4,11.4,11.4,11.4,
2016年06月21日,11.4,11.4,11.4,11.4,11.4,
2016年06月20日,11.4,11.4,11.4,11.4,11.4,
2016年06月17日,11.31,11.31,11.31,11.31,11.31,20.0
2016年06月16日,11.27,11.27,11.27,11.27,11.27,
2016年06月15日,11.27,11.27,11.27,11.27,11.27,
2016年06月14日,11.27,11.27,11.27,11.27,11.27,
2016年06月13日,11.27,11.27,11.27,11.27,11.27,
2016年06月10日,11.27,11.27,11.27,11.27,11.27,
2016年06月09日,11.27,11.27,11.27,11.27,11.27,
2016年06月08日,11.27,11.27,11.27,11.27,11.27,
2016年06月07日,11.27,11.27,11.27,11.27,11.27,
2016年06月06日,11.27,11.27,11.27,11.27,11.27,
2016年06月03日,11.27,11.27,11.27,11.27,11.27,
2016年06月02日,11.27,11.27,11.27,11.27,11.27,
2016年06月01日,11.27,11.27,11.27,11.27,11.27,
2016年05月31日,11.27,11.27,11.27,11.27,11.27,
2016年05月27日,11.27,11.27,11.27,11.27,11.27,
2016年05月26日,11.27,11.27,11.27,11.27,11.27,
2016年05月25日,11.27,11.27,11.27,11.27,11.27,
2016年05月24日,11.27,11.27,11.27,11.27,11.27,
2016年05月23日,11.27,11.27,11.27,11.27,11.27,
2016年05月20日,11.27,11.27,11.27,11.27,11.27,
2016年05月19日,11.27,11.27,11.27,11.27,11.27,
2016年05月18日,11.27,11.27,11.27,11.27,11.27,
2016年05月17日,11.27,11.27,11.27,11.27,11.27,
2016年05月16日,11.27,11.27,11.27,11.27,11.27,
2016年05月13日,11.27,11.27,11.27,11.27,11.27,
2016年05月12日,11.27,11.27,11.27,11.27,11.27,
2016年05月11日,11.27,11.27,11.27,11.27,11.27,
2016年05月10日,11.27,11.27,11.27,11.27,11.27,
2016年05月09日,11.27,11.27,11.27,11.27,11.27,
2016年05月06日,11.27,11.27,11.27,11.27,11.27,
2016年05月05日,11.27,11.27,11.27,11.27,11.27,
2016年05月04日,11.27,11.27,11.27,11.27,11.27,
2016年05月03日,11.27,11.27,11.27,11.27,11.27,
2016年05月02日,11.27,11.27,11.27,11.27,11.27,
2016年04月29日,11.27,11.27,11.27,11.27,11.27,
2016年04月28日,11.27,11.27,11.27,11.27,11.27,
2016年04月27日,11.27,11.27,11.27,11.27,11.27,
2016年04月26日,11.27,11.27,11.27,11.27,11.27,
2016年04月25日,11.27,11.27,11.27,11.27,11.27,
2016年04月22日,11.27,11.27,11.27,11.27,11.27,
2016年04月21日,11.27,11.27,11.27,11.27,11.27,
2016年04月20日,11.27,11.27,11.27,11.27,11.27,
2016年04月19日,11.27,11.27,11.27,11.27,11.27,
2016年04月18日,11.27,11.27,11.27,11.27,11.27,
2016年04月15日,11.27,11.27,11.27,11.27,11.27,
